Epoch:178   Accuracy:78.89
Epoch:179   Accuracy:79.20
Epoch:180   Accuracy:79.17
Epoch:181   Accuracy:79.11
Epoch:182   Accuracy:79.11
Epoch:183   Accuracy:79.43
Epoch:184   Accuracy:79.28
Epoch:185   Accuracy:79.18
Epoch:186   Accuracy:79.38
Epoch:187   Accuracy:79.25
Epoch:188   Accuracy:79.21
Epoch:189   Accuracy:79.20
Epoch:190   Accuracy:79.16
Epoch:191   Accuracy:79.11
Epoch:192   Accuracy:79.13
Epoch:193   Accuracy:79.24
Epoch:194   Accuracy:79.39
Epoch:195   Accuracy:79.32
Epoch:196   Accuracy:79.21
Epoch:197   Accuracy:79.42
Epoch:198   Accuracy:79.36
Epoch:199   Accuracy:79.43
Epoch:200   Accuracy:79.38

Best:79.43  avgLast10: 79.30

Best:79.43  avgLast10: 79.30
